data,value
09/10/2019 11:11:00,0.30
09/10/2019 11:13:00,0.20
09/10/2019 11:15:00,69.90
09/10/2019 11:17:00,60.20
09/10/2019 11:19:00,0.20
09/10/2019 11:21:00,0.30
09/10/2019 11:23:00,0.30
09/10/2019 11:25:00,0.20
09/10/2019 11:27:00,70.50
09/10/2019 11:29:00,60.10
09/10/2019 11:31:00,0.00
09/10/2019 11:33:00,0.30
09/10/2019 11:35:00,0.00
09/10/2019 11:37:00,0.20
09/10/2019 11:39:00,70.00
09/10/2019 11:41:00,59.80
09/10/2019 11:43:00,0.20
09/10/2019 11:45:00,0.30
09/10/2019 11:47:00,0.20
09/10/2019 11:49:00,0.20
09/10/2019 11:51:00,70.60
09/10/2019 11:53:00,59.70
09/10/2019 11:55:00,0.20
09/10/2019 11:57:00,0.00
09/10/2019 11:59:00,0.00
09/10/2019 12:01:00,0.20
09/10/2019 12:03:00,72.10
09/10/2019 12:05:00,58.60
09/10/2019 12:07:00,0.00
09/10/2019 12:09:00,0.20
09/10/2019 12:11:00,0.20
09/10/2019 12:13:00,0.00
09/10/2019 12:15:00,72.10
09/10/2019 12:17:00,59.20
09/10/2019 12:19:00,0.30
09/10/2019 12:21:00,0.20
09/10/2019 12:23:00,0.20
09/10/2019 12:25:00,0.20
09/10/2019 12:27:00,71.00
09/10/2019 12:29:00,59.00
09/10/2019 12:31:00,0.20
09/10/2019 12:33:00,0.30
09/10/2019 12:35:00,0.20
09/10/2019 12:37:00,0.00
09/10/2019 12:39:00,70.00
09/10/2019 12:41:00,59.00
09/10/2019 12:43:00,0.20
09/10/2019 12:45:00,0.20
09/10/2019 12:47:00,0.20
09/10/2019 12:49:00,0.00
09/10/2019 12:51:00,68.30
09/10/2019 12:53:00,58.80
09/10/2019 12:55:00,0.20
09/10/2019 12:57:00,0.00
09/10/2019 12:59:00,0.20
09/10/2019 13:01:00,0.20
09/10/2019 13:03:00,65.20
09/10/2019 13:05:00,58.60
09/10/2019 13:07:00,0.20
09/10/2019 13:09:00,0.20
09/10/2019 13:11:00,0.20
09/10/2019 13:13:00,0.20
09/10/2019 13:15:00,63.00
09/10/2019 13:17:00,57.80
09/10/2019 13:19:00,0.20
09/10/2019 13:21:00,0.30
09/10/2019 13:23:00,0.00
